"","matrix...nrow...iter...K.","sub","iter","fold","offset_value_alt_offsetR1P1","omega_value_alt_offsetR1P1","lambda_value_alt_offsetR1P1","mae_value_alt_offsetR1P1","rmse_value_alt_offsetR1P1","spearman_value_alt_offsetR1P1","offset_value_alt_offsetR3P2","omega_value_alt_offsetR3P2","lambda_value_alt_offsetR3P2","mae_value_alt_offsetR3P2","rmse_value_alt_offsetR3P2","spearman_value_alt_offsetR3P2","offset_value_alt_offsetR2P2","omega_value_alt_offsetR2P2","lambda_value_alt_offsetR2P2","mae_value_alt_offsetR2P2","rmse_value_alt_offsetR2P2","spearman_value_alt_offsetR2P2","offset_value_alt_offsetR3P1","omega_value_alt_offsetR3P1","lambda_value_alt_offsetR3P1","mae_value_alt_offsetR3P1","rmse_value_alt_offsetR3P1","spearman_value_alt_offsetR3P1","offset_value_alt_offsetR2P1","omega_value_alt_offsetR2P1","lambda_value_alt_offsetR2P1","mae_value_alt_offsetR2P1","rmse_value_alt_offsetR2P1","spearman_value_alt_offsetR2P1","offset_value_alt_offsetR1P2","omega_value_alt_offsetR1P2","lambda_value_alt_offsetR1P2","mae_value_alt_offsetR1P2","rmse_value_alt_offsetR1P2","spearman_value_alt_offsetR1P2","rho_perc_estR1P1","mae_perc_estR1P1","rmse_perc_estR1P1","spearman_perc_estR1P1","rho_perc_estR3P2","mae_perc_estR3P2","rmse_perc_estR3P2","spearman_perc_estR3P2","rho_perc_estR2P2","mae_perc_estR2P2","rmse_perc_estR2P2","spearman_perc_estR2P2","rho_perc_estR3P1","mae_perc_estR3P1","rmse_perc_estR3P1","spearman_perc_estR3P1","rho_perc_estR2P1","mae_perc_estR2P1","rmse_perc_estR2P1","spearman_perc_estR2P1","rho_perc_estR1P2","mae_perc_estR1P2","rmse_perc_estR1P2","spearman_perc_estR1P2"
"1",NA,"hkdemly7qs0y8be",1,1,0.00346806134672062,0.166666666666667,2.52400548697435,0.0521478500697395,0.101972958251431,0.900070320740819,0,0.5,5,0.223924508334869,0.281413755914921,-0.750939261482638,0.0671795135749775,0.166666666666667,5.5243742026251,0.040067443700002,0.0522968267743279,0.407407407407407,-0.00758337286774546,0.166666666666667,3.95061728395084,0.040425642454593,0.0576201347659292,0.951876318105963,0,0.5,5,0.0902006964747836,0.132733550467078,-0.382832766692347,0.0192626876062092,0.166666666666667,4.43987197071846,0.0195200302035575,0.0263886615990988,0.829329964366549,0.790809327846365,0.26,0.301039864469807,NA,0.5,0.64875,0.671574642165709,-0.580817869551516,0.964715744551135,0.3825,0.470505047794389,-0.453456161012109,0.703017832647462,0.6325,0.695593271962862,0.0829739813645022,0.933927754915409,0.50125,0.559877218682811,-0.633724250524478,0.964563328760859,0.28375,0.304528323805849,-0.414869906822511
"2",NA,"hkdemly7qs0y8be",2,1,0.00346806134672062,0.166666666666667,2.52400548697435,0.0521478500697395,0.101972958251431,0.900070320740819,0,0.5,5,0.223924508334869,0.281413755914921,-0.750939261482638,0.0671795135749775,0.166666666666667,5.5243742026251,0.040067443700002,0.0522968267743279,0.407407407407407,-0.00758337286774546,0.166666666666667,3.95061728395084,0.040425642454593,0.0576201347659292,0.951876318105963,0,0.5,5,0.0902006964747836,0.132733550467078,-0.382832766692347,0.0192626876062092,0.166666666666667,4.43987197071846,0.0195200302035575,0.0263886615990988,0.829329964366549,0.907864654683029,0.2375,0.289611809151492,-0.251976315339485,0.5,0.52125,0.59721227381895,-0.253489700209791,0.842935528120713,0.3825,0.429680113572876,0.510138181138622,0.542524005486968,0.545,0.633719180710194,0.253489700209791,0.823731138545953,0.5325,0.55646203823801,0.580817869551516,0.621627800640146,0.27625,0.299729044305019,0
"3",NA,"hkdemly7qs0y8be",3,1,0.00346806134672062,0.166666666666667,2.52400548697435,0.0521478500697395,0.101972958251431,0.900070320740819,0,0.5,5,0.223924508334869,0.281413755914921,-0.750939261482638,0.0671795135749775,0.166666666666667,5.5243742026251,0.040067443700002,0.0522968267743279,0.407407407407407,-0.00758337286774546,0.166666666666667,3.95061728395084,0.040425642454593,0.0576201347659292,0.951876318105963,0,0.5,5,0.0902006964747836,0.132733550467078,-0.382832766692347,0.0192626876062092,0.166666666666667,4.43987197071846,0.0195200302035575,0.0263886615990988,0.829329964366549,0.829218106995885,0.26,0.301039864469807,NA,0.5,0.66125,0.678426488280049,NA,0.975994513318347,0.56625,0.569989034982253,NA,0.993369913122999,0.545,0.609795047536465,0.506979400419582,0.985596707849616,0.4225,0.49249365478146,0,0.882411217802164,0.2475,0.269814751264641,0.126744850104896
"4",NA,"hkdemly7qs0y8be",4,1,0.00346806134672062,0.166666666666667,2.52400548697435,0.0521478500697395,0.101972958251431,0.900070320740819,0,0.5,5,0.223924508334869,0.281413755914921,-0.750939261482638,0.0671795135749775,0.166666666666667,5.5243742026251,0.040067443700002,0.0522968267743279,0.407407407407407,-0.00758337286774546,0.166666666666667,3.95061728395084,0.040425642454593,0.0576201347659292,0.951876318105963,0,0.5,5,0.0902006964747836,0.132733550467078,-0.382832766692347,0.0192626876062092,0.166666666666667,4.43987197071846,0.0195200302035575,0.0263886615990988,0.829329964366549,0.922953818015547,0.26,0.301039864469807,NA,0.5,0.66125,0.678426488280049,NA,0.87036974582167,0.505,0.521152568831815,0.580817869551516,0.977366255133411,0.6325,0.681615727518079,0.248921944093507,0.875857338820302,0.60875,0.615660214728871,NA,0.947187927809019,0.3125,0.317922946639591,NA
"5",NA,"hkdemly7qs0y8be",5,1,0.00346806134672062,0.166666666666667,2.52400548697435,0.0521478500697395,0.101972958251431,0.900070320740819,0,0.5,5,0.223924508334869,0.281413755914921,-0.750939261482638,0.0671795135749775,0.166666666666667,5.5243742026251,0.040067443700002,0.0522968267743279,0.407407407407407,-0.00758337286774546,0.166666666666667,3.95061728395084,0.040425642454593,0.0576201347659292,0.951876318105963,0,0.5,5,0.0902006964747836,0.132733550467078,-0.382832766692347,0.0192626876062092,0.166666666666667,4.43987197071846,0.0195200302035575,0.0263886615990988,0.829329964366549,0.936213991768367,0.245,0.293470611816584,-0.0824786098842323,0.5,0.57625,0.6303669566213,0.0829739813645022,0.820530414693684,0.505,0.541894823743501,-0.580817869551516,0.892320125846519,0.5925,0.652763356814704,0,0.884082143895377,0.46875,0.520348440950869,0.126744850104896,0.789590001524158,0.3125,0.317922946639591,NA
"6",NA,"hkdemly7qs0y8be",6,1,0.00346806134672062,0.166666666666667,2.52400548697435,0.0521478500697395,0.101972958251431,0.900070320740819,0,0.5,5,0.223924508334869,0.281413755914921,-0.750939261482638,0.0671795135749775,0.166666666666667,5.5243742026251,0.040067443700002,0.0522968267743279,0.407407407407407,-0.00758337286774546,0.166666666666667,3.95061728395084,0.040425642454593,0.0576201347659292,0.951876318105963,0,0.5,5,0.0902006964747836,0.132733550467078,-0.382832766692347,0.0192626876062092,0.166666666666667,4.43987197071846,0.0195200302035575,0.0263886615990988,0.829329964366549,0.943987197072393,0.2225,0.262440469440214,0.412393049421161,0.5,0.66125,0.678426488280049,NA,0.990474013107758,0.505,0.522326526226651,0.414869906822511,0.955875628715135,0.5175,0.593801313572141,0.0566820201265136,0.882721694411985,0.545,0.583223799240052,-0.414869906822511,0.948576814944859,0.27625,0.299729044305019,0
"7",NA,"hkdemly7qs0y8be",7,1,0.00346806134672062,0.166666666666667,2.52400548697435,0.0521478500697395,0.101972958251431,0.900070320740819,0,0.5,5,0.223924508334869,0.281413755914921,-0.750939261482638,0.0671795135749775,0.166666666666667,5.5243742026251,0.040067443700002,0.0522968267743279,0.407407407407407,-0.00758337286774546,0.166666666666667,3.95061728395084,0.040425642454593,0.0576201347659292,0.951876318105963,0,0.5,5,0.0902006964747836,0.132733550467078,-0.382832766692347,0.0192626876062092,0.166666666666667,4.43987197071846,0.0195200302035575,0.0263886615990988,0.829329964366549,0.969593049839963,0.215,0.225554871372799,0.281718084909506,0.5,0.57125,0.627425294357822,0.331895925458009,0.95679019314851,0.3825,0.474394350725217,-0.680184241518163,0.832876085962506,0.68,0.720312432212578,-0.414869906822511,0.858019046329148,0.545,0.583223799240052,-0.414869906822511,0.886831275720558,0.3125,0.317922946639591,NA
"8",NA,"hkdemly7qs0y8be",8,1,0.00346806134672062,0.166666666666667,2.52400548697435,0.0521478500697395,0.101972958251431,0.900070320740819,0,0.5,5,0.223924508334869,0.281413755914921,-0.750939261482638,0.0671795135749775,0.166666666666667,5.5243742026251,0.040067443700002,0.0522968267743279,0.407407407407407,-0.00758337286774546,0.166666666666667,3.95061728395084,0.040425642454593,0.0576201347659292,0.951876318105963,0,0.5,5,0.0902006964747836,0.132733550467078,-0.382832766692347,0.0192626876062092,0.166666666666667,4.43987197071846,0.0195200302035575,0.0263886615990988,0.829329964366549,0.999771376314586,0.1725,0.252239965112589,0.169030850945703,0.5,0.66125,0.678426488280049,NA,0.959990855052584,0.44375,0.502605710273968,0,0.857872275567749,0.5925,0.636474665638783,0.126744850104896,0.734562279435872,0.60875,0.615660214728871,NA,0.815957933241884,0.3125,0.317922946639591,NA
"9",NA,"hkdemly7qs0y8be",9,1,0.00346806134672062,0.166666666666667,2.52400548697435,0.0521478500697395,0.101972958251431,0.900070320740819,0,0.5,5,0.223924508334869,0.281413755914921,-0.750939261482638,0.0671795135749775,0.166666666666667,5.5243742026251,0.040067443700002,0.0522968267743279,0.407407407407407,-0.00758337286774546,0.166666666666667,3.95061728395084,0.040425642454593,0.0576201347659292,0.951876318105963,0,0.5,5,0.0902006964747836,0.132733550467078,-0.382832766692347,0.0192626876062092,0.166666666666667,4.43987197071846,0.0195200302035575,0.0263886615990988,0.829329964366549,0.907559892889403,0.26,0.301039864469807,NA,0.5,0.56625,0.624469775089235,-0.506979400419582,0.858024691358025,0.505,0.537354631505117,0,0.648150029824571,0.68,0.720312432212578,-0.414869906822511,0.753772290809328,0.60875,0.615660214728871,NA,0.991540923639689,0.3125,0.317922946639591,NA
"10",NA,"hkdemly7qs0y8be",10,1,0.00346806134672062,0.166666666666667,2.52400548697435,0.0521478500697395,0.101972958251431,0.900070320740819,0,0.5,5,0.223924508334869,0.281413755914921,-0.750939261482638,0.0671795135749775,0.166666666666667,5.5243742026251,0.040067443700002,0.0522968267743279,0.407407407407407,-0.00758337286774546,0.166666666666667,3.95061728395084,0.040425642454593,0.0576201347659292,0.951876318105963,0,0.5,5,0.0902006964747836,0.132733550467078,-0.382832766692347,0.0192626876062092,0.166666666666667,4.43987197071846,0.0195200302035575,0.0263886615990988,0.829329964366549,0.955424258668686,0.1875,0.241609188566991,0.377964473009227,0.5,0.43125,0.538574507380362,0,0.86076817558299,0.505,0.540763349349787,-0.414869906822511,0.997948031860545,0.6925,0.726360791893395,-0.580817869551516,0.920667581161408,0.5425,0.581914942238125,-0.248921944093507,0.845526596555403,0.29375,0.309253132562954,-0.580817869551516
"11",NA,"hkdemly7qs0y8be",11,1,0.00346806134672062,0.166666666666667,2.52400548697435,0.0521478500697395,0.101972958251431,0.900070320740819,0,0.5,5,0.223924508334869,0.281413755914921,-0.750939261482638,0.0671795135749775,0.166666666666667,5.5243742026251,0.040067443700002,0.0522968267743279,0.407407407407407,-0.00758337286774546,0.166666666666667,3.95061728395084,0.040425642454593,0.0576201347659292,0.951876318105963,0,0.5,5,0.0902006964747836,0.132733550467078,-0.382832766692347,0.0192626876062092,0.166666666666667,4.43987197071846,0.0195200302035575,0.0263886615990988,0.829329964366549,0.767032464563329,0.245,0.293470611816584,-0.0824786098842323,0.5,0.63625,0.664652164669611,-0.414869906822511,0.867626893888929,0.44375,0.486505395653532,0.316862125262239,0.846136259716507,0.6325,0.673869423553258,0.414869906822511,0.981329065659344,0.5325,0.557830619453612,0.414869906822511,0.781207133058985,0.3125,0.317922946639591,NA
"12",NA,"hkdemly7qs0y8be",12,1,0.00346806134672062,0.166666666666667,2.52400548697435,0.0521478500697395,0.101972958251431,0.900070320740819,0,0.5,5,0.223924508334869,0.281413755914921,-0.750939261482638,0.0671795135749775,0.166666666666667,5.5243742026251,0.040067443700002,0.0522968267743279,0.407407407407407,-0.00758337286774546,0.166666666666667,3.95061728395084,0.040425642454593,0.0576201347659292,0.951876318105963,0,0.5,5,0.0902006964747836,0.132733550467078,-0.382832766692347,0.0192626876062092,0.166666666666667,4.43987197071846,0.0195200302035575,0.0263886615990988,0.829329964366549,0.898872123151959,0.2725,0.307205143186113,-0.412393049421161,0.5,0.57125,0.627425294357822,0.331895925458009,0.979957323578723,0.505,0.5384932682959,-0.248921944093507,0.848879743941472,0.72,0.739493069609175,NA,0.671467764060357,0.4275,0.495580467734555,-0.283410100632568,0.944438799414781,0.29375,0.309253132562954,-0.580817869551516
"13",NA,"hkdemly7qs0y8be",13,1,0.00346806134672062,0.166666666666667,2.52400548697435,0.0521478500697395,0.101972958251431,0.900070320740819,0,0.5,5,0.223924508334869,0.281413755914921,-0.750939261482638,0.0671795135749775,0.166666666666667,5.5243742026251,0.040067443700002,0.0522968267743279,0.407407407407407,-0.00758337286774546,0.166666666666667,3.95061728395084,0.040425642454593,0.0576201347659292,0.951876318105963,0,0.5,5,0.0902006964747836,0.132733550467078,-0.382832766692347,0.0192626876062092,0.166666666666667,4.43987197071846,0.0195200302035575,0.0263886615990988,0.829329964366549,0.981481481481481,0.26,0.301039864469807,NA,0.5,0.66125,0.678426488280049,NA,0.981887854183962,0.44375,0.487762749705223,0.126744850104896,0.933470507544581,0.72,0.739493069609175,NA,0.888203017832647,0.46375,0.517409412361236,0.443606975367135,0.997942380808403,0.2475,0.286749019178793,-0.506979400419582
"14",NA,"hkdemly7qs0y8be",14,1,0.00346806134672062,0.166666666666667,2.52400548697435,0.0521478500697395,0.101972958251431,0.900070320740819,0,0.5,5,0.223924508334869,0.281413755914921,-0.750939261482638,0.0671795135749775,0.166666666666667,5.5243742026251,0.040067443700002,0.0522968267743279,0.407407407407407,-0.00758337286774546,0.166666666666667,3.95061728395084,0.040425642454593,0.0576201347659292,0.951876318105963,0,0.5,5,0.0902006964747836,0.132733550467078,-0.382832766692347,0.0192626876062092,0.166666666666667,4.43987197071846,0.0195200302035575,0.0263886615990988,0.829329964366549,0.993776424890255,0.2875,0.314443953670603,-0.732467020764714,0.5,0.57625,0.6303669566213,0.0829739813645022,0.986053955189758,0.505,0.521152568831815,0.580817869551516,0.920667581161408,0.72,0.739493069609175,NA,0.842935528120713,0.46375,0.518881007553755,0.316862125262239,0.892318244170096,0.2475,0.269814751264641,0.126744850104896
"15",NA,"hkdemly7qs0y8be",15,1,0.00346806134672062,0.166666666666667,2.52400548697435,0.0521478500697395,0.101972958251431,0.900070320740819,0,0.5,5,0.223924508334869,0.281413755914921,-0.750939261482638,0.0671795135749775,0.166666666666667,5.5243742026251,0.040067443700002,0.0522968267743279,0.407407407407407,-0.00758337286774546,0.166666666666667,3.95061728395084,0.040425642454593,0.0576201347659292,0.951876318105963,0,0.5,5,0.0902006964747836,0.132733550467078,-0.382832766692347,0.0192626876062092,0.166666666666667,4.43987197071846,0.0195200302035575,0.0263886615990988,0.829329964366549,0.941548544429203,0.26,0.301039864469807,NA,0.5,0.47875,0.538574507380362,0.697096675576926,0.98965548386329,0.44375,0.506248456787771,-0.316862125262239,0.999314756169233,0.6325,0.673869423553258,0.414869906822511,0.986968449931413,0.50125,0.559877218682811,-0.633724250524478,0.820987656902162,0.21125,0.266434795024974,-0.453456161012109
